ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1116-V	HSK 3	健康	jiànkāng	santé, en bonne santé	身体健康 - shēntǐ jiànkāng - bien portant<br>健康饮食 - jiànkāng yǐnshí - alimentation saine<br>健康生活 - jiànkāng shēnghuó - vie saine	santé	[sound:hsk1_健康.wav]
346-V	HSK 3	见面	jiànmiàn	se rencontrer	见面吧 - jiànmiàn ba - Rendez-vous<br>我们见面 - wǒmen jiànmiàn - Nous nous rencontrons<br>第一次见面 - dì yī cì jiànmiàn - Notre première rencontre	verbe,social	[sound:hsk1_见面.wav]
2032-V	HSK 3	检票	jiǎnpiào	contrôler les billets	检票口 - jiǎnpiào kǒu - Guichet de contrôle des billets<br>请检票 - qǐng jiǎnpiào - Veuillez présenter votre billet<br>检票时间 - jiǎnpiào shíjiān - Heure de contrôle	verbe,voyage,transport	[sound:hsk3_检票.wav]
2033-V	HSK 3	角	jiǎo	jiao (monnaie), coin, angle	一角钱 - yì jiǎo qián - Un jiao (0,1 yuan)<br>五角 - wǔ jiǎo - Cinq jiao<br>角落 - jiǎoluò - Coin, recoin	nom,argent,géométrie	[sound:hsk3_角.wav]
231-V	HSK 3	脚	jiǎo	pied	脚疼 - jiǎo téng - pied qui fait mal<br>脚很大 - jiǎo hěn dà - pieds très grands<br>洗脚 - xǐ jiǎo - se laver les pieds<br>踢足球用脚 - tī zúqiú yòng jiǎo - Le football est joué du pied<br>脚下 - jiǎo xià - sous les pieds	corps,santé	[sound:hsk1_脚.wav]
2034-V	HSK 3	假期	jiàqī	vacances, congé	假期快乐 - jiàqī kuàilè - Bonnes vacances<br>你的假期怎么样？ - nǐ de jiàqī zěnmeyàng? - Comment étaient tes vacances ?<br>放假期 - fàng jiàqī - Être en vacances	nom,temps,repos	[sound:hsk3_假期.wav]
2035-V	HSK 3	节	jié	fête, section (classificateur)	春节 - chūnjié - Fête du Printemps<br>这节课 - zhè jié kè - Ce cours<br>国庆节 - guóqìngjié - Fête nationale	nom,classificateur,fête	[sound:hsk3_节.wav]
1161-V	HSK 3	借	jiè	emprunter, prêter	借书 - jiè shū - Emprunter un livre<br>借钱 - jiè qián - Emprunter de l'argent<br>借给我 - jiè gěi wǒ - Prête-moi	verbe	[sound:hsk1_借.wav]
2036-V	HSK 3	接	jiē	recevoir, accueillir	接电话 - jiē diànhuà - Répondre au téléphone<br>去机场接人 - qù jīchǎng jiē rén - Aller chercher quelqu'un à l'aéroport<br>接受 - jiēshòu - Accepter	verbe,action,rencontre	[sound:hsk3_接.wav]
2037-V	HSK 3	街	jiē	rue	在街上 - zài jiē shàng - Dans la rue<br>这条街很热闹 - zhè tiáo jiē hěn rènao - Cette rue est très animée<br>逛街 - guàngjiē - Faire du shopping	nom,lieu,ville	[sound:hsk3_街.wav]
1155-V	HSK 3	结婚	jiéhūn	se marier	结婚了 - jiéhūn le - Être marié<br>结婚典礼 - jiéhūn diǎnlǐ - Cérémonie de mariage<br>新婚快乐 - xīnhūn kuàilè - Bonne nouvelle pour le mariage	relation	[sound:hsk1_结婚.wav]
599-V	HSK 3	解决	jiějué	résoudre	解决问题 - jiějué wèntí - résoudre un problème<br>已经解决 - yǐjīng jiějué - le problème a été résolu	verbe	[sound:hsk1_解决.wav]
2038-V	HSK 3	姐妹	jiěmèi	sœurs	她们是姐妹 - tāmen shì jiěmèi - Elles sont sœurs<br>姐妹俩 - jiěmèi liǎ - Les deux sœurs<br>好姐妹 - hǎo jiěmèi - Bonnes amies (comme des sœurs)	nom,famille,relation	[sound:hsk3_姐妹.wav]
1274-V	HSK 3	节目	jiémù	programme (TV)	电视节目 - diànshì jiémù - Programme de télévision<br>综艺节目 - zōngyì jiémù - PROGRAMMES ÉDUCATIFS<br>节目主持人 - jiémù zhǔchírén - ANIMATEUR DE PROGRAMME	media	[sound:hsk1_节目.wav]
1151-V	HSK 3	节日	jiérì	fête, festival	过节日 - guò jiérì - célébrer des fêtes<br>传统节日 - chuántǒng jiérì - fêtes traditionnelles<br>节日快乐 - jiérì kuàilè - joyeux fête	culture	[sound:hsk1_节日.wav]
923-V	HSK 3	结束	jiéshù	terminer, finir	结束了 - jiéshù le - est terminé<br>会议结束 - huìyì jiéshù - la réunion est finie<br>工作结束 - gōngzuò jiéshù - le travail est terminé	verbe	[sound:hsk1_结束.wav]
2039-V	HSK 3	几乎	jīhū	presque, quasi	几乎每天 - jīhū měitiān - Presque tous les jours<br>几乎所有人 - jīhū suǒyǒu rén - Presque tout le monde<br>几乎没有 - jīhū méiyǒu - Presque aucun	adverbe,quantité,approximation	[sound:hsk3_几乎.wav]
1249-V	HSK 3	机会	jīhuì	opportunité	有机会 - yǒu jīhuì - Avoir une chance<br>抓住机会 - zhuāzhù jīhuì - Saisir l'opportunité<br>发展机会 - fāzhǎn jīhuì - Opportunités de développement	travail	[sound:hsk1_机会.wav]
2040-V	HSK 3	季节	jìjié	saison	这个季节 - zhège jìjié - Cette saison<br>你喜欢什么季节？ - nǐ xǐhuan shénme jìjié? - Quelle saison préfères-tu ?<br>四个季节 - sì gè jìjié - Les quatre saisons	nom,temps,nature	[sound:hsk3_季节.wav]
1479-V	HSK 3	斤	jīn	livre (500g)	一斤 - yì jīn - un catty<br>两斤苹果 - liǎng jīn píngguǒ - deux cattons de pommes<br>多少钱一斤 - duōshao qián yì jīn - combien coûte un catty	mesure	[sound:hsk1_斤.wav]
2041-V	HSK 3	经过	jīngguò	passer par, après	经过这里 - jīngguò zhèlǐ - Passer par ici<br>经过努力 - jīngguò nǔlì - Après des efforts<br>我们经过了公园 - wǒmen jīngguò le gōngyuán - Nous sommes passés par le parc	verbe,préposition,parcours	[sound:hsk3_经过.wav]
706-V	HSK 3	经理	jīnglǐ	directeur, manager	公司经理 - gōngsī jīnglǐ - Le directeur de l'entreprise<br>找经理 - zhǎo jīnglǐ - Trouvez le directeur<br>他当上了经理 - tā dāngshàng le jīnglǐ - Il est devenu directeur	profession,travail	[sound:hsk1_经理.wav]
109-V	HSK 3	旧	jiù	vieux	很旧 - hěn jiù - très ancien<br>旧的 - jiù de - ancien<br>这个房子很旧 - zhège fángzi hěn jiù - Cette maison est très ancienne<br>旧书 - jiù shū - livres anciens<br>旧衣服 - jiù yīfu - vêtements anciens	adjectif,quotidien	[sound:hsk1_旧.wav]
2042-V	HSK 3	久	jiǔ	longtemps	好久不见 - hǎojiǔ bújiàn - Ça fait longtemps<br>等了很久 - děng le hěn jiǔ - J'ai attendu longtemps<br>多久？ - duō jiǔ? - Combien de temps ?	adjectif,temps,durée	[sound:hsk3_久.wav]
2043-V	HSK 3	酒	jiǔ	alcool, vin	喝酒 - hē jiǔ - Boire de l'alcool<br>白酒 - báijiǔ - Alcool blanc chinois<br>红酒 - hóngjiǔ - Vin rouge	nom,boisson,alcool	[sound:hsk3_酒.wav]
2044-V	HSK 3	句	jù	phrase (classificateur)	一句话 - yí jù huà - Une phrase<br>说几句 - shuō jǐ jù - Dire quelques mots<br>这句话的意思 - zhè jù huà de yìsi - Le sens de cette phrase	classificateur,langue,grammaire	[sound:hsk3_句.wav]
600-V	HSK 3	决定	juédìng	décider	决定了 - juédìng le - il est décidé<br>我决定 - wǒ juédìng - j'ai décidé	verbe	[sound:hsk1_决定.wav]
1194-V	HSK 3	句子	jùzi	phrase	一个句子 - yí ge jùzi - une phrase<br>写句子 - xiě jùzi - écrire une phrase<br>造句子 - zào jùzi - composer une phrase	langue	[sound:hsk1_句子.wav]
2045-V	HSK 3	卡	kǎ	carte (carte bancaire, carte de transport, etc.)	信用卡 - xìnyòngkǎ - Carte de crédit<br>银行卡 - yínhángkǎ - Carte bancaire<br>公交卡 - gōngjiāo kǎ - Carte de transport	nom,objet,paiement	[sound:hsk3_卡.wav]
2046-V	HSK 3	开花	kāihuā	fleurir	花开了 - huā kāi le - Les fleurs ont fleuri<br>春天开花 - chūntiān kāihuā - Fleurir au printemps<br>这棵树开花了 - zhè kē shù kāihuā le - Cet arbre a fleuri	verbe,nature,plante	[sound:hsk3_开花.wav]
546-V	HSK 3	开会	kāihuì	avoir une réunion	开会了 - kāi huì le - une réunion a lieu<br>在开会 - zài kāi huì - il est en réunion<br>开什么会？ - kāi shénme huì? - quelle réunion ?	verbe,travail	[sound:hsk1_开会.wav]
2047-V	HSK 3	开机	kāijī	allumer (appareil)	手机开机了 - shǒujī kāijī le - Le téléphone est allumé<br>请开机 - qǐng kāijī - Veuillez allumer<br>电脑开机 - diànnǎo kāijī - Allumer l'ordinateur	verbe,technologie,téléphone	[sound:hsk3_开机.wav]
783-V	HSK 3	开心	kāixīn	joyeux	很开心 - hěn kāixīn - Très heureux<br>玩得很开心 - wán de hěn kāixīn - On s'amuse bien<br>开开心心 - kāikāixīnxīn - Joyeusement	émotion	[sound:hsk1_开心.wav]
2048-V	HSK 3	看来	kànlái	apparemment, il semble que	看来要下雨 - kànlái yào xiàyǔ - Il semble qu'il va pleuvoir<br>看来他不来了 - kànlái tā bù lái le - Apparemment, il ne vient pas<br>看来是这样 - kànlái shì zhèyàng - Il semble que ce soit le cas	adverbe,opinion,apparence	[sound:hsk3_看来.wav]
1500-V	HSK 3	刻	kè	quart d'heure	一刻钟 - yí kè zhōng - quart d'heure<br>三点一刻 - sān diǎn yí kè - trois heures et demie<br>差一刻 - chà yí kè - moins le quart	temps	[sound:hsk1_刻.wav]
2049-V	HSK 3	可	kě	vraiment, certainement	可好了 - kě hǎo le - C'est vraiment bien<br>这可不行 - zhè kě bùxíng - Ça, vraiment non<br>可不是嘛 - kě búshì ma - C'est bien vrai !	adverbe,emphase,intensité	[sound:hsk3_可.wav]
119-V	HSK 3	渴	kě	avoir soif	很渴 - hěn kě - J'ai soif<br>我渴了 - wǒ kě le - J'ai soif<br>你渴不渴？ - nǐ kě bu kě? - Tu as soif ?<br>我不渴 - wǒ bù kě - Je ne suis pas soif<br>口很渴 - kǒu hěn kě - La bouche est très soif.	adjectif,santé,quotidien	[sound:hsk1_渴.wav]
798-V	HSK 3	可爱	kě'ài	mignon	很可爱 - hěn kě'ài - Très mignon<br>孩子很可爱 - háizi hěn kě'ài - L'enfant est très mignon<br>可爱的小狗 - kě'ài de xiǎo gǒu - Chien mignon	adjectif	[sound:hsk1_可爱.wav]
491-V	HSK 3	课本	kèběn	manuel scolaire	中文课本 - zhōngwén kèběn - cours de chinois<br>打开课本 - dǎkāi kèběn - ouvre le livre<br>课本上 - kèběn shang - dans le livre	nom,étude	[sound:hsk1_课本.wav]
2050-V	HSK 3	客人	kèrén	invité, client	有客人来 - yǒu kèrén lái - Il y a des invités<br>请客人坐 - qǐng kèrén zuò - Veuillez asseoir les invités<br>今天来了很多客人 - jīntiān lái le hěn duō kèrén - Beaucoup d'invités sont venus aujourd'hui	nom,personne,visite	[sound:hsk3_客人.wav]
2051-V	HSK 3	可是	kěshì	mais, cependant	可是... - kěshì... - Mais...<br>我想去，可是没时间 - wǒ xiǎng qù, kěshì méi shíjiān - Je veux y aller, mais je n'ai pas le temps<br>他很聪明，可是不努力 - tā hěn cōngming, kěshì bù nǔlì - Il est intelligent, mais pas travailleur	conjonction,grammaire,contraste	[sound:hsk3_可是.wav]
509-V	HSK 3	课文	kèwén	texte de leçon	读课文 - dú kèwén - Lire le texte<br>学课文 - xué kèwén - Apprendre le texte<br>背课文 - bèi kèwén - Réviser le texte	nom,étude	[sound:hsk1_课文.wav]
718-V	HSK 3	空调	kōngtiáo	climatisation	开空调 - kāi kōngtiáo - Allumer le climatiseur<br>空调太冷了 - kōngtiáo tài lěng le - Le climatiseur est trop froid<br>关空调 - guān kōngtiáo - Éteindre le climatiseur	technologie,quotidien	[sound:hsk1_空调.wav]
036-V	HSK 3	哭	kū	pleurer	别哭 - bié kū - Ne pleure pas.<br>她在哭 - tā zài kū - Elle pleure.<br>为什么哭？ - wèishénme kū? - Pourquoi elle pleure ?<br>孩子哭了 - háizi kū le - L'enfant pleure.<br>哭得很伤心 - kū de hěn shāngxīn - Pleurer très tristement.	verbe,émotion	[sound:hsk1_哭.wav]
2052-V	HSK 3	筷子	kuàizi	baguettes	用筷子吃饭 - yòng kuàizi chīfàn - Manger avec des baguettes<br>你会用筷子吗？ - nǐ huì yòng kuàizi ma? - Tu sais utiliser des baguettes ?<br>一双筷子 - yì shuāng kuàizi - Une paire de baguettes	nom,ustensile,Chine	[sound:hsk3_筷子.wav]
2053-V	HSK 3	矿泉水	kuàngquánshuǐ	eau minérale	一瓶矿泉水 - yì píng kuàngquánshuǐ - Une bouteille d'eau minérale<br>我要买矿泉水 - wǒ yào mǎi kuàngquánshuǐ - Je veux acheter de l'eau minérale<br>矿泉水多少钱？ - kuàngquánshuǐ duōshao qián? - Combien coûte l'eau minérale ?	nom,boisson,eau	[sound:hsk3_矿泉水.wav]
2054-V	HSK 3	来自	láizì	venir de, être originaire de	他来自中国 - tā láizì zhōngguó - Il vient de Chine<br>你来自哪里？ - nǐ láizì nǎlǐ? - D'où viens-tu ?<br>来自世界各地 - láizì shìjiè gèdì - Venant du monde entier	verbe,origine,provenance	[sound:hsk3_来自.wav]
202-V	HSK 3	蓝	lán	bleu	蓝色 - lánsè - bleu<br>蓝天 - lán tiān - ciel bleu<br>我喜欢蓝色 - wǒ xǐhuan lánsè - J'aime le bleu<br>蓝色的海 - lánsè de hǎi - mer bleue<br>深蓝色 - shēn lánsè - bleu foncé	couleur,quotidien	[sound:hsk1_蓝.wav]
111-V	HSK 3	老	lǎo	vieux, âgé	很老 - hěn lǎo - Très âgé<br>老人 - lǎorén - Ancien<br>老师 - lǎoshī - Professeur<br>他老了 - tā lǎo le - Il est vieilli<br>老朋友 - lǎo péngyou - Ancien ami	adjectif,quotidien	[sound:hsk1_老.wav]
2055-V	HSK 3	老人	lǎorén	personne âgée	老人和小孩 - lǎorén hé xiǎohái - Personnes âgées et enfants<br>尊敬老人 - zūnjìng lǎorén - Respecter les personnes âgées<br>这位老人很健康 - zhè wèi lǎorén hěn jiànkāng - Cette personne âgée est en bonne santé	nom,personne,âge	[sound:hsk3_老人.wav]
2056-V	HSK 3	练	liàn	pratiquer, s'entraîner	练习 - liànxí - Pratiquer, exercice<br>练中文 - liàn zhōngwén - Pratiquer le chinois<br>多练习 - duō liànxí - Pratiquer davantage	verbe,apprentissage,exercice	[sound:hsk3_练.wav]
224-V	HSK 3	脸	liǎn	visage	洗脸 - xǐ liǎn - se laver le visage<br>脸很红 - liǎn hěn hóng - le visage est rouge<br>笑脸 - xiào liǎn - rire<br>脸上 - liǎn shàng - sur le visage<br>丢脸 - diū liǎn - perdre la face	corps,hygiène,quotidien	[sound:hsk1_脸.wav]
1492-V	HSK 3	辆	liàng	(classificateur véhicule)	一辆车 - yí liàng chē - une voiture<br>一辆自行车 - yí liàng zìxíngchē - une bicyclette<br>几辆车 - jǐ liàng chē - plusieurs voitures	classificateur	[sound:hsk1_辆.wav]
772-V	HSK 3	凉快	liángkuai	frais	很凉快 - hěn liángkuai - Très frais.<br>晚上凉快了 - wǎnshang liángkuai le - Frais le soir.<br>山上很凉快 - shān shàng hěn liángkuai - Très frais en montagne.	météo,adjectif	[sound:hsk1_凉快.wav]
603-V	HSK 3	练习	liànxí	pratiquer	练习写字 - liànxí xiě zì - pratiquer l'écriture<br>多练习 - duō liànxí - pratiquer davantage	verbe	[sound:hsk1_练习.wav]
2057-V	HSK 3	聊	liáo	bavarder, discuter	聊天 - liáotiān - Bavarder<br>我们聊聊 - wǒmen liáoliao - Discutons un peu<br>聊什么？ - liáo shénme? - De quoi parle-t-on ?	verbe,communication,conversation	[sound:hsk3_聊.wav]
912-V	HSK 3	了解	liǎojiě	comprendre	我了解 - wǒ liǎojiě - Je comprends<br>了解情况 - liǎojiě qíngkuàng - J'ai compris la situation<br>深入了解 - shēnrù liǎojiě - J'ai une connaissance approfondie	verbe	[sound:hsk1_了解.wav]
2058-V	HSK 3	聊天儿	liáotiānr	bavarder, discuter	和朋友聊天儿 - hé péngyou liáotiānr - Bavarder avec des amis<br>我们聊聊天儿吧 - wǒmen liáoliao tiānr ba - Discutons un peu<br>在网上聊天儿 - zài wǎngshang liáotiānr - Discuter en ligne	verbe,communication,conversation	[sound:hsk3_聊天儿.wav]
2059-V	HSK 3	离开	líkāi	quitter, partir	我要离开了 - wǒ yào líkāi le - Je dois partir<br>离开这里 - líkāi zhèlǐ - Quitter cet endroit<br>他已经离开了 - tā yǐjīng líkāi le - Il est déjà parti	verbe,déplacement,séparation	[sound:hsk3_离开.wav]
699-V	HSK 3	邻居	línjū	voisin	我的邻居 - wǒ de línjū - Mes voisins<br>邻居很热情 - línjū hěn rèqíng - Les voisins sont très accueillants<br>和邻居关系很好 - hé línjū guānxi hěn hǎo - Je me entendais bien avec mes voisins	relation,quotidien	[sound:hsk1_邻居.wav]
1144-V	HSK 3	历史	lìshǐ	histoire	中国历史 - zhōngguó lìshǐ - histoire chinoise<br>历史悠久 - lìshǐ yōujiǔ - ancienne histoire<br>历史事件 - lìshǐ shìjiàn - événements historiques	culture	[sound:hsk1_历史.wav]
1775-V	HSK 3	留学	liúxué	étudier à l'étranger	出国留学 - chūguó liúxué - étudier à l'étranger<br>留学生 - liúxuéshēng - étudiant étranger<br>留学经历 - liúxué jīnglì - expérience d'études à l'étranger	éducation	[sound:hsk1_留学.wav]
2060-V	HSK 3	留学生	liúxuéshēng	étudiant étranger	中国留学生 - zhōngguó liúxuéshēng - Étudiant chinois à l'étranger<br>我是留学生 - wǒ shì liúxuéshēng - Je suis étudiant étranger<br>留学生宿舍 - liúxuéshēng sùshè - Résidence pour étudiants étrangers	nom,école,international	[sound:hsk3_留学生.wav]
256-V	HSK 3	礼物	lǐwù	cadeau	送礼物 - sòng lǐwù - offrir-un-cadeau<br>这是给你的礼物 - zhè shì gěi nǐ de lǐwù - Ceci est pour toi comme un cadeau<br>生日礼物 - shēngrì lǐwù - cadeau-d'anniversaire<br>买礼物 - mǎi lǐwù - acheter-un-cadeau<br>礼物很好 - lǐwù hěn hǎo - le-cadeau-est-bien	quotidien,célébration	[sound:hsk1_礼物.wav]
2061-V	HSK 3	楼梯	lóutī	escalier	走楼梯 - zǒu lóutī - Prendre l'escalier<br>楼梯在哪儿？ - lóutī zài nǎr? - Où sont les escaliers ?<br>上楼梯 - shàng lóutī - Monter l'escalier	nom,bâtiment,architecture	[sound:hsk3_楼梯.wav]
2062-V	HSK 3	路边	lùbiān	bord de la route	路边停车 - lùbiān tíngchē - Se garer au bord de la route<br>站在路边 - zhàn zài lùbiān - Se tenir au bord de la route<br>路边有很多树 - lùbiān yǒu hěn duō shù - Il y a beaucoup d'arbres au bord de la route	nom,lieu,position	[sound:hsk3_路边.wav]
2063-V	HSK 3	路口	lùkǒu	carrefour, intersection	在路口左转 - zài lùkǒu zuǒ zhuǎn - Tourner à gauche au carrefour<br>十字路口 - shízì lùkǒu - Carrefour<br>路口有红绿灯 - lùkǒu yǒu hónglǜdēng - Il y a un feu au carrefour	nom,lieu,circulation	[sound:hsk3_路口.wav]
1455-V	HSK 3	马	mǎ	cheval	骑马 - qí mǎ - chevaucher<br>马路 - mǎlù - rue<br>赛马 - sàimǎ - course de chevaux	animal	[sound:hsk1_马.wav]
545-V	HSK 3	马路	mǎlù	route	过马路 - guò mǎlù - traverser la rue<br>大马路 - dà mǎlù - la grande rue<br>马路上 - mǎlù shang - sur la rue	nom,lieu	[sound:hsk1_马路.wav]
598-V	HSK 3	满意	mǎnyì	satisfait	很满意 - hěn mǎnyì - très satisfait<br>不满意 - bù mǎnyì - pas satisfait	verbe	[sound:hsk1_满意.wav]
2064-V	HSK 3	毛	máo	mao (monnaie), poil	一毛钱 - yì máo qián - Un mao (0,1 yuan)<br>五毛 - wǔ máo - Cinq maos<br>猫毛 - māo máo - Poil de chat	nom,argent,corps	[sound:hsk3_毛.wav]
446-V	HSK 3	马上	mǎshàng	tout de suite	马上来 - mǎshàng lái - vite arrivé<br>马上到 - mǎshàng dào - arriver immédiatement<br>马上就 - mǎshàng jiù - À l'instant même	adverbe,temps	[sound:hsk1_马上.wav]
1477-V	HSK 3	米	mǐ	mètre	一米 - yì mǐ - un mètre<br>两米高 - liǎng mǐ gāo - deux mètres de hauteur<br>平方米 - píngfāng mǐ - mètre carré	mesure	[sound:hsk1_米.wav]
2065-V	HSK 3	面前	miànqián	devant, en face de	站在我面前 - zhàn zài wǒ miànqián - Se tenir devant moi<br>在大家面前 - zài dàjiā miànqián - Devant tout le monde<br>面前有一条河 - miànqián yǒu yì tiáo hé - Il y a une rivière devant	nom,position,lieu	[sound:hsk3_面前.wav]
914-V	HSK 3	明白	míngbai	comprendre clairement	我明白了 - wǒ míngbai le - J'ai compris<br>不明白 - bù míngbai - Je ne comprends pas<br>明白了吗？ - míngbai le ma? - Comprends-tu ?	verbe	[sound:hsk1_明白.wav]
2066-V	HSK 3	名单	míngdān	liste de noms	名单上有你的名字 - míngdān shàng yǒu nǐ de míngzi - Ton nom est sur la liste<br>学生名单 - xuésheng míngdān - Liste des étudiants<br>我看看名单 - wǒ kànkan míngdān - Je regarde la liste	nom,document,liste	[sound:hsk3_名单.wav]
2067-V	HSK 3	名人	míngrén	célébrité, personnage célèbre	他是名人 - tā shì míngrén - C'est une célébrité<br>名人的生活 - míngrén de shēnghuó - La vie des célébrités<br>历史上的名人 - lìshǐ shàng de míngrén - Personnages célèbres de l'histoire	nom,personne,renommée	[sound:hsk3_名人.wav]
332-V	HSK 3	南	nán	sud	南边 - nánbian - au sud<br>往南走 - wǎng nán zǒu - aller vers le sud<br>在南边 - zài nánbian - c'est au sud	direction,lieu	[sound:hsk1_南.wav]
124-V	HSK 3	难	nán	difficile	很难 - hěn nán - Difficile.<br>太难了 - tài nán le - Trop difficile.<br>中文很难 - zhōngwén hěn nán - Le chinois est très difficile.<br>很难说 - hěn nán shuō - C'est difficile à dire<br>难学 - nán xué - Difficile à apprendre	adjectif,étude	[sound:hsk1_难.wav]
2068-V	HSK 3	南方	nánfāng	le Sud (de la Chine)	南方很热 - nánfāng hěn rè - Il fait chaud dans le Sud<br>我是南方人 - wǒ shì nánfāng rén - Je suis du Sud<br>南方和北方 - nánfāng hé běifāng - Le Sud et le Nord	nom,géographie,direction	[sound:hsk3_南方.wav]
116-V	HSK 3	难过	nánguò	triste	很难过 - hěn nánguò - Je suis triste<br>我很难过 - wǒ hěn nánguò - Je suis triste<br>他很难过 - tā hěn nánguò - Il est triste<br>别难过 - bié nánguò - Ne sois pas triste<br>听到这个消息很难过 - tīng dào zhège xiāoxi hěn nánguò - J'ai appris la nouvelle et je suis triste	adjectif,émotion	[sound:hsk1_难过.wav]
114-V	HSK 3	难看	nánkàn	laid	很难看 - hěn nánkàn - Très laid<br>这个很难看 - zhège hěn nánkàn - Cela est très laid<br>穿得很难看 - chuān de hěn nánkàn - Il se vêt très mal<br>写得很难看 - xiě de hěn nánkàn - Il écrit très mal<br>太难看了 - tài nánkàn le - Trop laid	adjectif,quotidien	[sound:hsk1_难看.wav]
520-V	HSK 3	男人	nánrén	homme	那个男人 - nàge nánrén - ce homme<br>男人们 - nánrénmen - ces hommes<br>年轻男人 - niánqīng nánrén - jeune homme	nom,personne	[sound:hsk1_男人.wav]
484-V	HSK 3	男生	nánshēng	garçon	男生女生 - nánshēng nǚshēng - garçon et fille<br>这个男生 - zhège nánshēng - ce garçon<br>男生们 - nánshēngmen - les garçons	nom,personne	[sound:hsk1_男生.wav]
2069-V	HSK 3	难题	nántí	problème difficile	这是一个难题 - zhè shì yí gè nántí - C'est un problème difficile<br>解决难题 - jiějué nántí - Résoudre un problème difficile<br>面对难题 - miànduì nántí - Faire face à un problème difficile	nom,difficulté,question	[sound:hsk3_难题.wav]
2070-V	HSK 3	难听	nántīng	désagréable à entendre, moche (son)	这首歌很难听 - zhè shǒu gē hěn nántīng - Cette chanson est horrible<br>他说的话很难听 - tā shuō de huà hěn nántīng - Ce qu'il dit est désagréable<br>声音很难听 - shēngyīn hěn nántīng - Le son est désagréable	adjectif,son,négatif	[sound:hsk3_难听.wav]
2071-V	HSK 3	年级	niánjí	année scolaire, classe	你在几年级？ - nǐ zài jǐ niánjí? - Tu es en quelle année ?<br>我在三年级 - wǒ zài sān niánjí - Je suis en troisième année<br>高年级学生 - gāo niánjí xuésheng - Élèves des classes supérieures	nom,école,niveau	[sound:hsk3_年级.wav]
110-V	HSK 3	年轻	niánqīng	jeune	很年轻 - hěn niánqīng - très jeune<br>他很年轻 - tā hěn niánqīng - Il est très jeune<br>年轻人 - niánqīng rén - Jeunesse<br>我还年轻 - wǒ hái niánqīng - Je suis encore jeune<br>比我年轻 - bǐ wǒ niánqīng - Il est plus jeune que moi	adjectif,quotidien	[sound:hsk1_年轻.wav]
1456-V	HSK 3	牛	niú	bœuf, vache	牛肉 - niúròu - Boeuf<br>牛奶 - niúnǎi - Lait<br>养牛 - yǎng niú - Raise des vaches	animal	[sound:hsk1_牛.wav]
801-V	HSK 3	努力	nǔlì	travailler dur	很努力 - hěn nǔlì - Très appliqué<br>努力学习 - nǔlì xuéxí - Apprendre avec application<br>努力工作 - nǔlì gōngzuò - Il faut travailler dur	adjectif,verbe	[sound:hsk1_努力.wav]
536-V	HSK 3	女人	nǚrén	femme	那个女人 - nàge nǚrén - Cette femme-là<br>女人们 - nǚrénmen - Femmes<br>年轻女人 - niánqīng nǚrén - Jeune femme	nom,personne	[sound:hsk1_女人.wav]
510-V	HSK 3	女生	nǚshēng	fille, étudiante	男生女生 - nánshēng nǚshēng - garçon et fille<br>这个女生 - zhège nǚshēng - Cette fille<br>女生们 - nǚshēngmen - Filles	nom,personne	[sound:hsk1_女生.wav]
2072-V	HSK 3	爬	pá	grimper, ramper	爬山 - pá shān - Gravir une montagne<br>爬楼梯 - pá lóutī - Monter l'escalier<br>小孩在地上爬 - xiǎohái zài dì shàng pá - L'enfant rampe par terre	verbe,mouvement,montée	[sound:hsk3_爬.wav]
2073-V	HSK 3	怕	pà	avoir peur de, craindre	我怕狗 - wǒ pà gǒu - J'ai peur des chiens<br>别怕 - bié pà - N'aie pas peur<br>他怕黑 - tā pà hēi - Il a peur du noir	verbe,émotion,peur	[sound:hsk3_怕.wav]
1150-V	HSK 3	拍照	pāizhào	prendre une photo	拍照片 - pāi zhàopiàn - Prenez une photo<br>一起拍照 - yìqǐ pāi zhào - prendre une photo ensemble<br>拍张照 - pāi zhāng zhào - prendre une photo	loisir	[sound:hsk1_拍照.wav]
814-V	HSK 3	胖	pàng	gros	很胖 - hěn pàng - Très gras<br>他胖了 - tā pàng le - Il a grossi<br>胖乎乎 - pànghūhū - Rondouille	adjectif	[sound:hsk1_胖.wav]
2074-V	HSK 3	盘子	pánzi	assiette	一个盘子 - yí gè pánzi - Une assiette<br>把盘子洗一下 - bǎ pánzi xǐ yíxià - Lave l'assiette<br>盘子里有菜 - pánzi lǐ yǒu cài - Il y a des légumes dans l'assiette	nom,ustensile,cuisine	[sound:hsk3_盘子.wav]
2075-V	HSK 3	啤酒	píjiǔ	bière	喝啤酒 - hē píjiǔ - Boire de la bière<br>一瓶啤酒 - yì píng píjiǔ - Une bouteille de bière<br>中国啤酒 - zhōngguó píjiǔ - Bière chinoise	nom,boisson,alcool	[sound:hsk3_啤酒.wav]
2076-V	HSK 3	平时	píngshí	d'habitude, normalement	平时我八点起床 - píngshí wǒ bā diǎn qǐchuáng - D'habitude je me lève à huit heures<br>平时你做什么？ - píngshí nǐ zuò shénme? - Que fais-tu d'habitude ?<br>平时很忙 - píngshí hěn máng - D'habitude je suis très occupé	adverbe,temps,routine	[sound:hsk3_平时.wav]
