ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
1936-V	HSK 2	药店	yàodiàn	pharmacy	去药店 - qù yàodiàn - Go to the pharmacy<br>药店在哪儿？ - yàodiàn zài nǎr? - Where is the pharmacy?<br>附近有药店吗？ - fùjìn yǒu yàodiàn ma? - Is there a pharmacy nearby?	noun,health,place	[sound:hsk2_药店.wav]
462-V	HSK 2	爷爷	yéye	paternal grandfather	我爷爷今年八十岁了 - wǒ yéye jīnnián bāshí suì le - My grandfather is eighty this year<br>爷爷，您身体好吗？ - yéye, nín shēntǐ hǎo ma? - Grandpa, how are you doing?<br>爷爷给我讲故事 - yéye gěi wǒ jiǎng gùshi - Grandpa tells me stories<br>我爷爷以前是老师 - wǒ yéye yǐqián shì lǎoshī - My grandfather used to be a teacher<br>爷爷每天早上散步 - yéye měitiān zǎoshang sànbù - Grandpa takes a walk every morning	noun,family	[sound:hsk1_爷爷.wav]
329-V	HSK 2	一会儿	yíhuìr	a moment	等一会儿 - děng yíhuìr - wait a moment<br>一会儿见 - yíhuìr jiàn - See you soon<br>休息一会儿 - xiūxi yíhuìr - rest for a bit	time,daily	[sound:hsk1_一会儿.wav]
573-V	HSK 2	已经	yǐjīng	already	我已经到了，你在哪儿？ - wǒ yǐjīng dào le, nǐ zài nǎr? - I'm already here, where are you?<br>他已经走了 - tā yǐjīng zǒu le - He's already left<br>已经十二点了！ - yǐjīng shí'èr diǎn le! - It's already noon!<br>我已经吃过了 - wǒ yǐjīng chī guò le - I've already eaten<br>你已经学了多长时间中文？ - nǐ yǐjīng xué le duō cháng shíjiān zhōngwén? - How long have you been learning Chinese?	adverb	[sound:hsk1_已经.wav]
208-V	HSK 2	阴	yīn	cloudy; overcast	阴天 - yīn tiān - Cloudy day<br>今天阴天 - jīntiān yīn tiān - It's cloudy today<br>天很阴 - tiān hěn yīn - The sky is very overcast<br>多云转阴 - duō yún zhuǎn yīn - Turning from partly cloudy to overcast<br>阴冷 - yīn lěng - Cold and overcast	weather,daily	[sound:hsk1_阴.wav]
294-V	HSK 2	因为	yīnwèi	because	因为...所以... - yīnwèi...suǒyǐ... - Because...therefore...<br>因为下雨 - yīnwèi xià yǔ - Because it's raining<br>因为太贵 - yīnwèi tài guì - Because it's too expensive<br>因为没时间 - yīnwèi méi shíjiān - Because there's no time<br>就因为 - jiù yīnwèi - It's because	grammar,daily	[sound:hsk1_因为.wav]
296-V	HSK 2	一起	yìqǐ	together	一起去 - yìqǐ qù - go together<br>我们一起 - wǒmen yìqǐ - we'll go together<br>一起吃饭 - yìqǐ chī fàn - eat together<br>一起工作 - yìqǐ gōngzuò - work together<br>一起玩儿 - yìqǐ wánr - play together	daily	[sound:hsk1_一起.wav]
1198-V	HSK 2	意思	yìsi	meaning; sense	这个词是什么意思？ - zhège cí shì shénme yìsi? - What does this word mean?<br>意思就是这样 - yìsi jiùshì zhèyàng - That's what it means<br>我不太明白你的意思 - wǒ bú tài míngbai nǐ de yìsi - I don't quite understand what you mean<br>你什么意思？ - nǐ shénme yìsi? - What do you mean?<br>不好意思，我来晚了 - bù hǎoyìsi, wǒ lái wǎn le - Sorry, I'm late	language	[sound:hsk1_意思.wav]
1937-V	HSK 2	游	yóu	to swim; to travel	游泳 - yóuyǒng - Swim<br>我会游泳 - wǒ huì yóuyǒng - I can swim<br>旅游 - lǚyóu - Travel; tourism	verb,sport,travel	[sound:hsk2_游.wav]
262-V	HSK 2	右	yòu	right	右边 - yòubian - right side<br>在右边 - zài yòubian - On the right<br>往右走 - wǎng yòu zǒu - Go right<br>右手 - yòu shǒu - right hand<br>右转 - yòu zhuǎn - Turn right	direction,daily	[sound:hsk1_右.wav]
1938-V	HSK 2	有意思	yǒu yìsi	interesting	很有意思 - hěn yǒu yìsi - Very interesting<br>这本书有意思 - zhè běn shū yǒu yìsi - This book is interesting<br>中文很有意思 - zhōngwén hěn yǒu yìsi - Chinese is very interesting	adjective,evaluation,positive	[sound:hsk2_有意思.wav]
413-V	HSK 2	右边	yòubian	on the right	在右边 - zài yòubian - On the right<br>往右边走 - wǎng yòubian zǒu - go right<br>学校右边 - xuéxiào yòubian - to the right of the school	direction,place	[sound:hsk1_右边.wav]
1939-V	HSK 2	有时（候）	yǒushí(hou)	sometimes	有时候我很忙 - yǒushíhou wǒ hěn máng - Sometimes I'm very busy<br>有时下雨 - yǒushí xiàyǔ - Sometimes it rains<br>我有时候看中国电影 - wǒ yǒushíhou kàn zhōngguó diànyǐng - Sometimes I watch Chinese movies	adverb,time,frequency	[sound:hsk2_有时候.wav]
020-V	HSK 2	游泳	yóuyǒng	to swim	我喜欢游泳 - wǒ xǐhuan yóu yǒng - I like swimming<br>你会游泳吗？ - nǐ huì yóu yǒng ma? - Can you swim?<br>夏天我常常去游泳 - xiàtiān wǒ chángcháng qù yóu yǒng - I often swim in summer.<br>游泳对身体很好 - yóu yǒng duì shēntǐ hěn hǎo - Swimming is great for your health.<br>游泳池在哪儿？ - yóu yǒng chí zài nǎr? - Where is the pool?	verb,sport,leisure	[sound:hsk1_游泳.wav]
052-V	HSK 2	鱼	yú	fish	吃鱼 - chī yú - Eat fish<br>我喜欢吃鱼 - wǒ xǐhuan chī yú - I like eating fish.<br>这条鱼很新鲜 - zhè tiáo yú hěn xīnxiān - This fish is very fresh<br>买一条鱼 - mǎi yì tiáo yú - Buy a fish<br>红烧鱼 - hóngshāo yú - Braised fish in soy sauce	food,cooking	[sound:hsk1_鱼.wav]
272-V	HSK 2	远	yuǎn	far	很远 - hěn yuǎn - very far<br>太远了 - tài yuǎn le - too far<br>离这儿远吗？ - lí zhèr yuǎn ma? - is it far from here?<br>不太远 - bú tài yuǎn - not too far<br>远一点儿 - yuǎn yìdiǎnr - a bit farther	distance,daily	[sound:hsk1_远.wav]
842-V	HSK 2	运动	yùndòng	sports; to exercise	你喜欢什么运动？ - nǐ xǐhuan shénme yùndòng? - What sport do you like?<br>运动对身体好 - yùndòng duì shēntǐ hǎo - Exercise is good for your health<br>我每天运动半小时 - wǒ měitiān yùndòng bàn xiǎoshí - I exercise for half an hour every day<br>穿运动鞋舒服多了 - chuān yùndòng xié shūfu duō le - Sneakers are much more comfortable<br>今天有运动会 - jīntiān yǒu yùndònghuì - There's a sports event today	sport	[sound:hsk1_运动.wav]
1940-V	HSK 2	站1	zhàn	station; stop (place); post	车站 - chēzhàn - station<br>加油站 - jiāyóuzhàn - gas station<br>网站 - wǎngzhàn - website	noun,place,transport	[sound:hsk2_站.wav]
689-V	HSK 2	丈夫	zhàngfu	husband	我丈夫 - wǒ zhàngfu - My husband<br>她丈夫是老师 - tā zhàngfu shì lǎoshī - Her husband is a teacher<br>丈夫和妻子 - zhàngfu hé qīzi - Husband and wife	family,relationship	[sound:hsk1_丈夫.wav]
1093-V	HSK 2	着1	zhe	particle: ongoing action; state (like "-ing")	着 - zhe - aspect particle<br>接着 - jiēzhe - then; next<br>随着 - suízhe - along with; as	particle,grammar,aspect	[sound:hsk2_着.wav]
1941-V	HSK 2	这么	zhème	so; this much	这么好 - zhème hǎo - So good<br>为什么这么贵？ - wèishénme zhème guì? - Why is it so expensive?<br>我没想到他这么高 - wǒ méi xiǎngdào tā zhème gāo - I didn't think he was this tall	adverb,degree,demonstrative	[sound:hsk2_这么.wav]
566-V	HSK 2	正	zhèng	just; right now	我正在吃饭呢 - wǒ zhèngzài chīfàn ne - I'm eating right now<br>你来得正好！ - nǐ lái de zhènghǎo! - You came at just the right time!<br>我正要找你 - wǒ zhèng yào zhǎo nǐ - I was just about to look for you<br>他正在睡觉 - tā zhèng zài shuìjiào - He's sleeping right now<br>正好十块钱 - zhènghǎo shí kuài qián - Exactly ten yuan	adverb	[sound:hsk1_正.wav]
1942-V	HSK 2	这样	zhèyàng	like this; this way	就这样 - jiù zhèyàng - That's how it is<br>这样做对吗？ - zhèyàng zuò duì ma? - Is it right to do it this way?<br>你为什么这样说？ - nǐ wèishénme zhèyàng shuō? - Why do you say that?	pronoun,manner,demonstrative	[sound:hsk2_这样.wav]
1943-V	HSK 2	周	zhōu	week	一周 - yì zhōu - One week<br>上周 - shàng zhōu - Last week<br>我每周游泳两次 - wǒ měi zhōu yóuyǒng liǎng cì - I swim twice a week	noun,time,calendar	[sound:hsk2_周.wav]
418-V	HSK 2	准备	zhǔnbèi	to prepare	你准备好了吗？ - nǐ zhǔnbèi hǎo le ma? - Are you ready?<br>我在准备明天的考试 - wǒ zài zhǔnbèi míngtiān de kǎoshì - I'm preparing for tomorrow's exam<br>准备出发！ - zhǔnbèi chūfā! - Ready to go!<br>还没准备好呢 - hái méi zhǔnbèi hǎo ne - Not ready yet<br>准备一下，马上走 - zhǔnbèi yíxià, mǎshàng zǒu - Get ready, we're leaving right away	verb,daily	[sound:hsk1_准备.wav]
559-V	HSK 2	自己	zìjǐ	oneself	我自己来 - wǒ zìjǐ lái - I'll do it myself<br>这是我自己做的 - zhè shì wǒ zìjǐ zuò de - I made this myself<br>你自己说说看 - nǐ zìjǐ shuōshuo kàn - Say it yourself<br>他喜欢一个人自己待着 - tā xǐhuan yí ge rén zìjǐ dāi zhe - He likes being alone<br>要相信自己 - yào xiāngxìn zìjǐ - You have to believe in yourself	pronoun	[sound:hsk1_自己.wav]
016-V	HSK 2	走	zǒu	to walk; to leave	我们走吧 - wǒmen zǒu ba - Let's go<br>走路去学校 - zǒu lù qù xuéxiào - Walk to school<br>他走得很快 - tā zǒu de hěn kuài - He walks very fast.<br>从这儿走要多长时间？ - cóng zhèr zǒu yào duō cháng shíjiān? - How long does it take to walk from here?<br>我走了，再见 - wǒ zǒu le, zàijiàn - I'm leaving, bye.	verb,movement,daily	[sound:hsk1_走.wav]
1944-V	HSK 2	走路	zǒulù	to walk; to go on foot	走路去学校 - zǒulù qù xuéxiào - Walk to school<br>我喜欢走路 - wǒ xǐhuan zǒulù - I like walking<br>从这儿走路去要二十分钟 - cóng zhèr zǒulù qù yào èrshí fēnzhōng - It's a twenty-minute walk from here	verb,movement,daily	[sound:hsk2_走路.wav]
444-V	HSK 2	最	zuì	most; -est	你最喜欢什么菜？ - nǐ zuì xǐhuan shénme cài? - What's your favorite dish?<br>这是我吃过最好吃的 - zhè shì wǒ chī guò zuì hǎochī de - This is the best thing I've ever eaten<br>最近你忙吗？ - zuìjìn nǐ máng ma? - Have you been busy lately?<br>他是我们班最高的 - tā shì wǒmen bān zuì gāo de - He's the tallest in our class<br>最好别去 - zuìhǎo bié qù - Better not go	adverb,comparison	[sound:hsk1_最.wav]
261-V	HSK 2	左	zuǒ	left	左边 - zuǒbian - Left side<br>在左边 - zài zuǒbian - On the left<br>往左走 - wǎng zuǒ zǒu - Go left<br>左手 - zuǒ shǒu - left hand<br>左转 - zuǒ zhuǎn - Turn left	direction,daily	[sound:hsk1_左.wav]
339-V	HSK 2	左边	zuǒbian	on the left	在左边 - zài zuǒbian - On the left<br>往左边走 - wǎng zuǒbian zǒu - go left<br>学校左边 - xuéxiào zuǒbian - to the left of the school	direction,place	[sound:hsk1_左边.wav]
844-V	HSK 2	足球	zúqiú	soccer; football	踢足球 - tī zúqiú - Play soccer<br>足球比赛 - zúqiú bǐsài - soccer match<br>足球迷 - zúqiú mí - soccer fan	sport	[sound:hsk1_足球.wav]
