ID	HSK_Level	Simplified	Pinyin	Meaning	Examples	Tags	Audio
052-V	HSK 2	鱼	yú	poisson	吃鱼 - chī yú - Manger du poisson<br>我喜欢吃鱼 - wǒ xǐhuan chī yú - J'aime manger du poisson.<br>这条鱼很新鲜 - zhè tiáo yú hěn xīnxiān - Ce poisson est très frais<br>买一条鱼 - mǎi yì tiáo yú - Acheter un poisson<br>红烧鱼 - hóngshāo yú - Poisson au caramel de sauce soya	nourriture,cuisine	[sound:hsk1_鱼.wav]
272-V	HSK 2	远	yuǎn	loin	很远 - hěn yuǎn - très loin<br>太远了 - tài yuǎn le - trop loin<br>离这儿远吗？ - lí zhèr yuǎn ma? - est-ce que c'est loin d'ici ?<br>不太远 - bú tài yuǎn - pas trop loin<br>远一点儿 - yuǎn yìdiǎnr - un peu plus loin	distance,quotidien	[sound:hsk1_远.wav]
842-V	HSK 2	运动	yùndòng	sport, faire du sport	做运动 - zuò yùndòng - faire du sport<br>运动鞋 - yùndòng xié - des chaussures de sport<br>运动会 - yùndònghuì - match sportif	sport	[sound:hsk1_运动.wav]
1940-V	HSK 2	站1	zhàn	station; arrêt (lieu) ; poste	车站 - chēzhàn - gare; station<br>加油站 - jiāyóuzhàn - station-service<br>网站 - wǎngzhàn - site web	nom,lieu,transport	[sound:hsk2_站.wav]
689-V	HSK 2	丈夫	zhàngfu	mari	我丈夫 - wǒ zhàngfu - Mon époux<br>她丈夫是老师 - tā zhàngfu shì lǎoshī - Son époux est professeur<br>丈夫和妻子 - zhàngfu hé qīzi - Époux et femme	famille,relation	[sound:hsk1_丈夫.wav]
1093-V	HSK 2	着1	zhe	particule : action en cours, état (souvent "-ant, en train de")	着 - zhe - particule aspectuelle<br>接着 - jiēzhe - ensuite; puis<br>随着 - suízhe - au fur et à mesure; avec	particule,grammaire,aspect	[sound:hsk2_着.wav]
1941-V	HSK 2	这么	zhème	si, tellement (proche)	这么好 - zhème hǎo - Si bien<br>为什么这么贵？ - wèishénme zhème guì? - Pourquoi est-ce si cher ?<br>我没想到他这么高 - wǒ méi xiǎngdào tā zhème gāo - Je ne pensais pas qu'il était si grand	adverbe,degré,démonstratif	[sound:hsk2_这么.wav]
566-V	HSK 2	正	zhèng	justement	正在 - zhèngzài - en train de<br>正好 - zhènghǎo - exactement ce dont j'ai besoin	adverbe	[sound:hsk1_正.wav]
1942-V	HSK 2	这样	zhèyàng	comme ça, ainsi	就这样 - jiù zhèyàng - C'est comme ça<br>这样做对吗？ - zhèyàng zuò duì ma? - Est-ce correct de faire ainsi ?<br>你为什么这样说？ - nǐ wèishénme zhèyàng shuō? - Pourquoi dis-tu cela ?	pronom,manière,démonstratif	[sound:hsk2_这样.wav]
1943-V	HSK 2	周	zhōu	semaine	一周 - yì zhōu - Une semaine<br>上周 - shàng zhōu - La semaine dernière<br>我每周游泳两次 - wǒ měi zhōu yóuyǒng liǎng cì - Je nage deux fois par semaine	nom,temps,calendrier	[sound:hsk2_周.wav]
418-V	HSK 2	准备	zhǔnbèi	préparer	准备好了 - zhǔnbèi hǎo le - je suis prêt<br>准备一下 - zhǔnbèi yíxià - me préparer<br>准备出发 - zhǔnbèi chūfā - partir	verbe,quotidien	[sound:hsk1_准备.wav]
559-V	HSK 2	自己	zìjǐ	soi-même	我自己 - wǒ zìjǐ - moi-même<br>自己做 - zìjǐ zuò - me faire	pronom	[sound:hsk1_自己.wav]
016-V	HSK 2	走	zǒu	marcher, partir	我们走吧 - wǒmen zǒu ba - Allons<br>走路去学校 - zǒu lù qù xuéxiào - Marcher à l'école<br>他走得很快 - tā zǒu de hěn kuài - Il marche très vite.<br>从这儿走要多长时间？ - cóng zhèr zǒu yào duō cháng shíjiān? - Combien de temps faut-il pour marcher d'ici ?<br>我走了，再见 - wǒ zǒu le, zàijiàn - Je pars, au revoir.	verbe,déplacement,quotidien	[sound:hsk1_走.wav]
1944-V	HSK 2	走路	zǒulù	marcher, aller à pied	走路去学校 - zǒulù qù xuéxiào - Aller à l'école à pied<br>我喜欢走路 - wǒ xǐhuan zǒulù - J'aime marcher<br>从这儿走路去要二十分钟 - cóng zhèr zǒulù qù yào èrshí fēnzhōng - Vingt minutes à pied d'ici	verbe,déplacement,quotidien	[sound:hsk2_走路.wav]
444-V	HSK 2	最	zuì	le plus	最好 - zuì hǎo - Le mieux<br>最大 - zuì dà - le plus grand<br>最近 - zuìjìn - Récent	adverbe,comparaison	[sound:hsk1_最.wav]
261-V	HSK 2	左	zuǒ	gauche	左边 - zuǒbian - Gauche<br>在左边 - zài zuǒbian - À gauche<br>往左走 - wǎng zuǒ zǒu - Sors à gauche<br>左手 - zuǒ shǒu - main gauche<br>左转 - zuǒ zhuǎn - Tournez à gauche	direction,quotidien	[sound:hsk1_左.wav]
339-V	HSK 2	左边	zuǒbian	à gauche	在左边 - zài zuǒbian - À gauche<br>往左边走 - wǎng zuǒbian zǒu - va vers la gauche<br>学校左边 - xuéxiào zuǒbian - à gauche de l'école	direction,lieu	[sound:hsk1_左边.wav]
844-V	HSK 2	足球	zúqiú	football	踢足球 - tī zúqiú - Jouer au football<br>足球比赛 - zúqiú bǐsài - match de football<br>足球迷 - zúqiú mí - supporter de football	sport	[sound:hsk1_足球.wav]
